geoid,land_area_meters_sq,water_area_meters_sq,land_area_miles_sq,water_area_miles_sq,latitude,longitude,year
95445,221559097,7363179,85.544,2.843,38.83252,-123.472532,2017
95446,85259898,440242,32.919000000000004,0.17,38.527164,-123.007892,2017
95448,488230030,1413840,188.507,0.546,38.622985,-122.889121,2017
95449,338228740,954791,130.591,0.369,38.936137,-123.119445,2017
95450,71095005,703128,27.45,0.271,38.501363,-123.170879,2017
95451,249143224,13929081,96.195,5.377999999999999,38.922136,-122.78956399999998,2017
95452,37217768,0,14.37,0.0,38.425523,-122.53521,2017
95453,216844513,1027773,83.72399999999999,0.397,39.045931,-122.941077,2017
95454,691590838,961579,267.025,0.371,39.806096000000004,-123.516147,2017
95456,26094863,2116526,10.075,0.8170000000000001,39.258716,-123.759252,2017
95457,384391350,10908306,148.414,4.212,38.882973,-122.53272,2017
95458,126891460,61132,48.993,0.024,39.161278,-122.74531200000001,2017
95459,173713780,7118789,67.071,2.7489999999999997,38.97664,-123.604802,2017
95460,70740085,6214672,27.313000000000002,2.399,39.305245,-123.748616,2017
95461,324333517,1847960,125.226,0.7140000000000001,38.75273,-122.55720600000001,2017
95462,15212938,667947,5.874,0.258,38.462142,-123.01838400000001,2017
95463,29224938,0,11.284,0.0,39.186791,-123.55838200000001,2017
95464,8604352,0,3.322,0.0,39.128383,-122.84933799999999,2017
95465,108040469,1443194,41.715,0.557,38.421934,-123.063911,2017
95466,243535097,105252,94.029,0.040999999999999995,39.081821999999995,-123.50487199999999,2017
95467,25420346,397579,9.815,0.154,38.808264,-122.539952,2017
95468,168829050,7644819,65.185,2.952,38.918887,-123.60568400000001,2017
95469,452411226,8590114,174.67700000000002,3.3169999999999997,39.390917,-123.05284099999999,2017
95470,213718901,627803,82.51700000000001,0.242,39.312940999999995,-123.24609199999999,2017
95471,3734418,0,1.442,0.0,38.524077,-122.968774,2017
95472,179074646,105888,69.141,0.040999999999999995,38.398815,-122.861923,2017
95476,290048233,2122708,111.988,0.82,38.249428,-122.466627,2017
95482,805168070,8305462,310.877,3.207,39.136804,-123.26108899999998,2017
95485,271339026,2551482,104.765,0.985,39.225478,-122.92291200000001,2017
95486,50164,0,0.019,0.0,38.474137,-123.024203,2017
95488,229779502,9382297,88.71799999999999,3.623,39.683707,-123.74160900000001,2017
95490,1015731155,2249411,392.176,0.8690000000000001,39.492841999999996,-123.34097299999999,2017
95492,49281492,44081,19.028,0.017,38.528079,-122.821349,2017
95493,11734811,60793,4.531000000000001,0.023,39.184728,-122.969574,2017
95494,266620289,0,102.943,0.0,38.889651,-123.33782099999999,2017
95497,41841505,222130,16.155,0.086,38.743039,-123.476418,2017
95501,18249198,4431206,7.046,1.7109999999999999,40.79872,-124.151556,2017
95503,223886071,8285101,86.443,3.199,40.738322,-124.107619,2017
95511,151221977,177027,58.387,0.068,40.21428,-123.587759,2017
95514,224546052,561603,86.698,0.217,40.294713,-123.65347299999999,2017
95519,147123546,3719356,56.805,1.436,40.963004999999995,-124.052501,2017
95521,138775766,45613691,53.582,17.612000000000002,40.855764,-124.06720800000001,2017
95524,27057474,26982,10.447000000000001,0.01,40.82058,-124.04994199999999,2017
95525,216000731,397929,83.398,0.154,40.92143,-123.815266,2017
95526,285110185,468511,110.08200000000001,0.18100000000000002,40.459047999999996,-123.673177,2017
95527,356408748,3143,137.61,0.001,40.847088,-123.56213100000001,2017
95528,265704957,408577,102.589,0.158,40.496986,-123.930811,2017
95531,505275221,77250207,195.088,29.826,41.819578,-124.06566699999999,2017
95536,381215568,3223635,147.188,1.245,40.523099,-124.326421,2017
95537,461652,0,0.17800000000000002,0.0,40.726752000000005,-124.217378,2017
95540,71915634,1250211,27.767,0.483,40.578815999999996,-124.136882,2017
95542,511775603,649861,197.59799999999998,0.251,40.080405,-123.783948,2017
95543,264007197,635590,101.934,0.245,41.870812,-123.86277,2017
95545,124172425,0,47.943000000000005,0.0,40.280398999999996,-124.063671,2017
95546,353806848,3898029,136.606,1.505,41.379129,-123.90223300000001,2017
95547,19536351,0,7.542999999999999,0.0,40.557483000000005,-124.08121499999999,2017
95548,225914761,18746725,87.226,7.2379999999999995,41.593204,-124.045992,2017
95549,290944492,182614,112.334,0.071,40.666676,-123.908382,2017
95550,349467916,503587,134.93,0.19399999999999998,40.781816,-123.827288,2017
95551,110251494,26751073,42.568000000000005,10.329,40.674987,-124.231146,2017
95552,1397846988,4405471,539.712,1.7009999999999998,40.202543,-123.228609,2017
95553,153386390,161517,59.223,0.062,40.246155,-123.89025500000001,2017
95554,130064713,479580,50.218,0.185,40.296384,-123.777138,2017
95555,222594636,1363932,85.944,0.527,41.263905,-123.964147,2017
95556,354780589,1813277,136.982,0.7,41.307717,-123.587415,2017
95558,520170830,762614,200.83900000000003,0.294,40.294315999999995,-124.23660600000001,2017
95559,46757720,93394,18.053,0.036000000000000004,40.185826,-123.745526,2017
95560,86366992,149904,33.346,0.057999999999999996,40.169253999999995,-123.831782,2017
95562,63713484,707205,24.6,0.273,40.467271999999994,-124.122969,2017
95563,155965056,168594,60.218,0.065,40.87733,-123.499144,2017
95564,8548639,3904208,3.301,1.507,40.79088,-124.204748,2017
95565,86134911,1695060,33.257,0.654,40.455186,-124.015198,2017
95567,161957624,10290322,62.532,3.9730000000000003,41.950683000000005,-124.097094,2017
95568,211169799,2263104,81.533,0.8740000000000001,41.452689,-123.46481299999999,2017
95569,160205742,1795599,61.856,0.693,40.377299,-123.854169,2017
95570,61407326,34060347,23.71,13.151,41.262613,-124.098294,2017
95571,1949907,48591,0.753,0.019,40.322772,-123.920622,2017
95573,311240039,963669,120.17,0.37200000000000005,40.914926,-123.668723,2017
95585,141191452,0,54.513999999999996,0.0,39.844682,-123.656929,2017
95587,33669017,0,13.0,0.0,39.96327,-123.775737,2017
95589,483315412,23381532,186.609,9.027999999999999,40.053470000000004,-123.97251299999999,2017
95595,634044548,72396,244.80599999999998,0.027999999999999997,40.123177,-123.446279,2017
95601,4538868,26631,1.7519999999999998,0.01,38.426699,-120.825717,2017
95602,127845472,1727699,49.361000000000004,0.667,38.99003,-121.11440800000001,2017
95603,101093336,1324819,39.032,0.512,38.915869,-121.080284,2017
95604,1037384,0,0.401,0.0,39.243303999999995,-120.07140600000001,2017
95605,10099867,434269,3.9,0.168,38.593521,-121.53986699999999,2017
95606,94174749,0,36.361,0.0,38.756046000000005,-122.19544199999999,2017
95607,347474456,655867,134.161,0.253,38.830465000000004,-122.126907,2017
95608,33778621,685923,13.042,0.265,38.624199,-121.32720900000001,2017
95610,20275129,0,7.827999999999999,0.0,38.694908,-121.271771,2017
95612,143735753,7179483,55.497,2.772,38.384706,-121.578721,2017
95614,91938297,225459,35.498000000000005,0.087,38.886238,-120.979699,2017
95615,60133050,2145021,23.218000000000004,0.828,38.318624,-121.55475200000001,2017
95616,71369638,61756,27.555999999999997,0.024,38.554133,-121.79846699999999,2017
95618,90471789,270194,34.931,0.10400000000000001,38.543211,-121.6815,2017
95619,15561516,102128,6.007999999999999,0.039,38.680605,-120.81426100000002,2017
95620,623587085,7502270,240.768,2.897,38.412615,-121.756222,2017
95621,17590908,0,6.792000000000001,0.0,38.695705,-121.308299,2017
95623,135578005,24031,52.347,0.009000000000000001,38.603602,-120.85703000000001,2017
95624,113923545,112446,43.986000000000004,0.043,38.427507,-121.314899,2017
95625,2991430,0,1.155,0.0,38.358121000000004,-121.911547,2017
95626,59953036,0,23.148000000000003,0.0,38.732982,-121.468033,2017
95627,133175700,804522,51.419,0.311,38.734513,-122.025346,2017
95628,33093843,1165525,12.777999999999999,0.45,38.652065,-121.25441000000001,2017
95629,120435563,0,46.5,0.0,38.516472,-120.68850800000001,2017
95630,71454052,6016697,27.589000000000002,2.323,38.666596999999996,-121.14163500000001,2017
95631,394318321,1407436,152.247,0.5429999999999999,39.053461,-120.79563200000001,2017
95632,287137045,1262932,110.86399999999999,0.488,38.274451,-121.259201,2017
95633,106862137,100735,41.26,0.039,38.840216999999996,-120.829757,2017
95634,210117590,196487,81.127,0.076,38.936904,-120.772283,2017
95635,52523408,59245,20.279,0.023,38.910748,-120.908621,2017
95636,300279528,0,115.939,0.0,38.621278000000004,-120.38321699999999,2017
95637,54725477,0,21.13,0.0,38.834123999999996,-122.23690800000001,2017
95638,203798661,1521362,78.687,0.5870000000000001,38.313448,-121.12388600000001,2017
95639,11775462,1113706,4.547,0.43,38.388788,-121.49993700000002,2017
95640,298849070,16372309,115.38600000000001,6.321000000000001,38.325247999999995,-120.95578700000002,2017
95641,115564036,6420433,44.62,2.479,38.140366,-121.58978300000001,2017
95642,171621430,4707125,66.263,1.817,38.343033,-120.760921,2017
95645,331565133,5797982,128.018,2.239,38.884890999999996,-121.778654,2017
95646,9934022,2452716,3.8360000000000003,0.9470000000000001,38.689261,-120.054975,2017
95648,367039956,2458342,141.715,0.9490000000000001,38.922812,-121.312005,2017
95650,63866313,477181,24.659000000000002,0.184,38.809175,-121.171375,2017
95651,30057281,0,11.605,0.0,38.817820000000005,-120.929272,2017
95652,9785098,0,3.778,0.0,38.662985,-121.40111599999999,2017
95653,13333351,21917,5.148,0.008,38.697634,-121.977571,2017
95655,24645150,64570,9.516,0.025,38.549228,-121.278598,2017
95658,64262569,1011310,24.811999999999998,0.39,38.881183,-121.16901399999999,2017
95659,129618025,1979442,50.04600000000001,0.764,38.84223,-121.57216399999999,2017
95660,16152190,0,6.236000000000001,0.0,38.678545,-121.37996899999999,2017
95661,23318147,0,9.003,0.0,38.741312,-121.24916999999999,2017
95662,28101244,339774,10.85,0.131,38.689174,-121.21843500000001,2017
95663,20695919,0,7.9910000000000005,0.0,38.855808,-121.18231899999999,2017
95664,97732415,12209907,37.735,4.7139999999999995,38.801281,-121.037856,2017
95665,52544306,135304,20.287,0.052000000000000005,38.40065,-120.64846299999999,2017
95666,144316755,2235111,55.721000000000004,0.863,38.523861,-120.37662900000001,2017
95667,448566283,1078324,173.192,0.41600000000000004,38.734925,-120.789952,2017
95668,157255795,362630,60.717,0.14,38.833555,-121.498099,2017
95669,228731006,203331,88.314,0.079,38.482619,-120.899472,2017
95670,32462459,974502,12.534,0.376,38.604268,-121.280327,2017
95672,58240180,507395,22.487,0.196,38.722276,-120.992953,2017
95673,41996068,173475,16.215,0.067,38.689240999999996,-121.459014,2017
95674,82991263,0,32.043,0.0,38.954166,-121.48185900000001,2017
95675,1785214,0,0.6890000000000001,0.0,38.5447,-120.7405,2017
95677,22959246,18040,8.865,0.006999999999999999,38.791075,-121.234854,2017
95678,28082550,0,10.843,0.0,38.764021,-121.28750500000001,2017
95679,118888910,670061,45.903,0.259,38.897023,-122.348404,2017
95680,5206956,141380,2.01,0.055,38.240419,-121.587535,2017
95681,44649366,44449,17.239,0.017,38.995557,-121.353545,2017
95682,210153964,316428,81.141,0.122,38.612128999999996,-120.964522,2017
95683,235131419,1078315,90.785,0.41600000000000004,38.511992,-121.09626100000001,2017
95684,376581982,153187,145.399,0.059000000000000004,38.592277,-120.584575,2017
95685,127862541,18641,49.368,0.006999999999999999,38.434484999999995,-120.76168700000001,2017
95686,70581548,3132053,27.252,1.209,38.157794,-121.520223,2017
95687,112692971,641127,43.511,0.248,38.333133000000004,-121.920151,2017
95688,210279098,734274,81.189,0.284,38.408571,-122.022775,2017
95689,71870397,0,27.749000000000002,0.0,38.478864,-120.611974,2017
95690,148353320,7599602,57.28,2.9339999999999997,38.228415000000005,-121.673452,2017
95691,107788521,5668144,41.617,2.188,38.627951,-121.59328700000002,2017
95692,140735196,1994678,54.338,0.77,39.043065999999996,-121.40980400000001,2017
95693,162731658,123591,62.831,0.048,38.399281,-121.21011599999999,2017
95694,386418034,960983,149.197,0.371,38.568866,-122.07978100000001,2017
95695,368209850,0,142.167,0.0,38.687045,-121.857077,2017
95697,600257,0,0.23199999999999998,0.0,38.732368,-121.81026299999999,2017
95698,111327350,769515,42.983999999999995,0.297,38.816357,-121.91077,2017
95699,10517839,66395,4.061,0.026000000000000002,38.436774,-120.857624,2017
95701,86311956,218665,33.325,0.084,39.226549,-120.767022,2017
95703,11528270,0,4.4510000000000005,0.0,38.960774,-120.99432,2017
95709,57820108,78753,22.324,0.03,38.750132,-120.67541200000001,2017
95713,184454349,998537,71.218,0.386,39.111833000000004,-120.877969,2017
95714,8708609,33227,3.362,0.013000000000000001,39.200502,-120.840726,2017
95715,67484317,2791220,26.055999999999997,1.078,39.269964,-120.67761100000001,2017
95717,26466095,0,10.219,0.0,39.144523,-120.852571,2017
95720,313595744,1498182,121.08,0.578,38.76661,-120.22393100000001,2017
95721,32453176,1786423,12.53,0.69,38.843738,-120.07267399999999,2017
95722,28297840,634863,10.925999999999998,0.245,39.009801,-121.03470700000001,2017
95724,3088651,0,1.193,0.0,39.311718,-120.328107,2017
95726,192433302,2199204,74.29899999999999,0.8490000000000001,38.800349,-120.50387099999999,2017
95728,32158303,624655,12.415999999999999,0.24100000000000002,39.319331,-120.39938000000001,2017
95735,56102475,812247,21.660999999999998,0.314,38.840282,-120.150225,2017
95736,649349,0,0.251,0.0,39.038809,-120.97753,2017
95742,128863273,99144,49.754,0.038,38.562201,-121.2047,2017
95746,45717682,113700,17.652,0.044000000000000004,38.747526,-121.18009199999999,2017
95747,121049381,1272,46.736999999999995,0.0,38.782070000000004,-121.37315500000001,2017
95757,156581946,2493513,60.457,0.963,38.344888,-121.43123100000001,2017
95758,33223002,672442,12.827,0.26,38.427813,-121.444696,2017
95762,107113126,5866018,41.357,2.265,38.683688000000004,-121.064727,2017
95765,31826375,81148,12.288,0.031,38.815548,-121.280172,2017
95776,239389501,2884862,92.429,1.114,38.698692,-121.69946200000001,2017
95811,7212886,439612,2.785,0.17,38.58323,-121.478101,2017
95814,3616896,94332,1.396,0.036000000000000004,38.580568,-121.49558999999999,2017
95815,20324691,1027251,7.847,0.397,38.605407,-121.447593,2017
95816,5301360,2502,2.0469999999999997,0.001,38.571577000000005,-121.46646499999999,2017
95817,5933960,0,2.291,0.0,38.550546999999995,-121.456373,2017
95818,9948047,376891,3.841,0.146,38.554487,-121.49705800000001,2017
95819,8771153,423003,3.387,0.163,38.569828,-121.440067,2017
95820,13453322,0,5.194,0.0,38.534879,-121.444372,2017
95821,18522329,192933,7.152,0.07400000000000001,38.625693,-121.38491599999999,2017
95822,21875382,232905,8.446,0.09,38.512808,-121.493601,2017
95823,30571506,0,11.804,0.0,38.474099,-121.443454,2017
95824,10518249,0,4.061,0.0,38.517585,-121.440739,2017
95825,12249435,16889,4.73,0.006999999999999999,38.591896999999996,-121.40846699999999,2017
95826,29845618,409507,11.523,0.158,38.543849,-121.37828400000001,2017
95827,19683758,648975,7.6,0.251,38.55612,-121.32426000000001,2017
95828,31909644,0,12.32,0.0,38.48879,-121.39583799999998,2017
95829,53821814,11789,20.781,0.005,38.489546000000004,-121.323452,2017
95830,33562382,172211,12.959000000000001,0.066,38.490508,-121.284171,2017
95831,18109178,1423645,6.992000000000001,0.55,38.494852,-121.528275,2017
95832,21414115,1511690,8.267999999999999,0.584,38.447413,-121.49613799999999,2017
95833,20078386,979064,7.752000000000001,0.37799999999999995,38.619049,-121.517552,2017
95834,25782745,801083,9.955,0.309,38.635212,-121.518608,2017
95835,23129711,208962,8.93,0.081,38.670649,-121.52598300000001,2017
95837,46722264,1087684,18.04,0.42,38.693765,-121.598941,2017
95838,23489000,12257,9.068999999999999,0.005,38.645723,-121.445254,2017
95841,10556569,0,4.0760000000000005,0.0,38.66037,-121.347394,2017
95842,10144295,0,3.917,0.0,38.686809999999994,-121.349144,2017
95843,16701388,0,6.4479999999999995,0.0,38.715463,-121.363422,2017
95864,16609253,235040,6.412999999999999,0.091,38.584047,-121.375846,2017
95901,509079069,4205095,196.55700000000002,1.624,39.223939,-121.49405,2017
95903,37740908,25614,14.572000000000001,0.01,39.106099,-121.36818000000001,2017
95910,88769694,4207,34.274,0.002,39.491126,-120.817232,2017
95912,467601878,744186,180.542,0.287,39.016702,-122.06214299999999,2017
95914,37956865,0,14.655,0.0,39.446837,-121.37043200000001,2017
95915,58437116,52058,22.563000000000002,0.02,40.049937,-121.31154199999999,2017
95916,250762137,20002978,96.82,7.723,39.665539,-121.351955,2017
95917,178476117,1084307,68.91,0.419,39.409686,-121.756653,2017
95918,178765157,5149669,69.02199999999999,1.9880000000000002,39.301229,-121.337929,2017
95919,64005514,0,24.713,0.0,39.432882,-121.26114299999999,2017
95920,178912998,616634,69.079,0.23800000000000002,39.449794,-121.93637199999999,2017
95922,162637796,10984560,62.795,4.2410000000000005,39.488285999999995,-121.066851,2017
95923,25728581,0,9.934,0.0,40.138049,-121.127224,2017
95925,86259092,5353034,33.305,2.0669999999999997,39.484108,-121.192649,2017
95926,19815710,0,7.651,0.0,39.745628,-121.84383400000002,2017
95928,356175791,6215467,137.52,2.4,39.68571,-121.84408400000001,2017
95930,43478166,431288,16.787,0.16699999999999998,39.546887,-121.17621499999998,2017
95932,321610752,5121529,124.175,1.9769999999999999,39.266469,-121.978604,2017
95934,53897965,42048,20.81,0.016,40.0601,-120.90795700000001,2017
95935,61152465,187248,23.611,0.07200000000000001,39.379344,-121.19226100000002,2017
95936,271773226,171344,104.932,0.066,39.605383,-120.81101299999999,2017
95937,131738000,0,50.864,0.0,38.885244,-121.999039,2017
95938,186139045,94302,71.869,0.036000000000000004,39.604713000000004,-121.79528799999999,2017
95939,792184945,8000853,305.86400000000003,3.089,39.571982,-122.580827,2017
95941,40931903,91441,15.804,0.035,39.516314,-121.25093500000001,2017
95942,144775491,40386,55.898,0.016,40.01945,-121.566635,2017
95943,163942687,5615758,63.299,2.168,39.584807,-122.032297,2017
95944,130825646,302289,50.512,0.11699999999999999,39.495266,-120.94381100000001,2017
95945,166346463,2308588,64.227,0.8909999999999999,39.196387,-120.97228899999999,2017
95946,108410066,2799366,41.857,1.081,39.215586,-121.20324,2017
95947,338122425,0,130.55,0.0,40.174566,-120.81975600000001,2017
95948,202076990,668657,78.02199999999999,0.258,39.339264,-121.770785,2017
95949,361463981,502811,139.562,0.19399999999999998,39.09923,-121.138848,2017
95950,132069188,546053,50.992,0.21100000000000002,39.043447,-121.918099,2017
95951,47587859,2493719,18.374000000000002,0.963,39.722512,-122.004433,2017
95953,294623064,700117,113.755,0.27,39.259087,-121.776559,2017
95954,183978249,3214494,71.03399999999999,1.2409999999999999,39.884654,-121.586789,2017
95955,318560893,79234,122.99700000000001,0.031,39.294515999999994,-122.201715,2017
95956,175422645,22135,67.73100000000001,0.009000000000000001,39.838288,-121.134235,2017
95957,180968163,1634393,69.872,0.631,39.060921,-121.827155,2017
95959,642097346,3739856,247.915,1.444,39.347811,-120.918728,2017
95960,125064713,139521,48.288000000000004,0.054000000000000006,39.403217,-121.03448600000002,2017
95961,118564654,1767801,45.778,0.6829999999999999,39.040305,-121.560484,2017
95962,76942457,420000,29.708000000000002,0.162,39.344791,-121.264552,2017
95963,791762201,14863050,305.70099999999996,5.739,39.736174,-122.259482,2017
95965,829396094,42465424,320.232,16.396,39.593945,-121.58136299999998,2017
95966,476723079,22692311,184.06400000000002,8.762,39.475359999999995,-121.41411000000001,2017
95968,4007988,0,1.547,0.0,39.43521,-121.551925,2017
95969,152792384,831036,58.993,0.321,39.716846000000004,-121.64618,2017
95970,121264525,1311983,46.82,0.507,39.398424,-122.060946,2017
95971,262089879,698439,101.193,0.27,39.940063,-120.891327,2017
95973,861897219,4838547,332.78,1.868,39.89163,-121.841931,2017
95974,21744218,0,8.395,0.0,39.480221,-121.838454,2017
95975,24266544,0,9.369,0.0,39.224353,-121.15159299999999,2017
95977,101340729,610054,39.128,0.23600000000000002,39.176595,-121.291692,2017
95978,16390481,0,6.327999999999999,0.0,39.875599,-121.53631499999999,2017
95979,736634883,7239188,284.416,2.795,39.302035,-122.51116,2017
95981,106307255,656155,41.045,0.253,39.551712,-121.13188600000001,2017
95982,114902233,297683,44.364,0.115,39.172726000000004,-121.805819,2017
95983,305286082,0,117.87200000000001,0.0,40.077882,-120.70728700000001,2017
95984,85943968,0,33.183,0.0,40.040955,-121.122652,2017
95986,21262919,0,8.21,0.0,39.342546999999996,-120.770876,2017
95987,866931256,195376,334.724,0.075,39.105127,-122.28300300000001,2017
95988,804299737,2043253,310.54200000000003,0.789,39.491654,-122.26208000000001,2017
95991,105417367,2838880,40.702,1.0959999999999999,38.994127,-121.594574,2017
95993,221519859,140136,85.529,0.054000000000000006,39.082497,-121.68011399999999,2017
96001,227815647,4142116,87.96,1.599,40.601778,-122.454973,2017
96002,78346889,1803489,30.25,0.696,40.527834000000006,-122.318749,2017
96003,615250586,58048209,237.55,22.413,40.751937,-122.230678,2017
96006,418524978,1049018,161.593,0.405,41.135964,-120.84006299999999,2017
96007,335553408,5295766,129.558,2.045,40.458028999999996,-122.27783000000001,2017
96008,94129011,267095,36.343,0.10300000000000001,40.704869,-122.120038,2017
96009,570891899,5449064,220.423,2.104,41.05604,-121.020802,2017
96010,1041435904,8361,402.101,0.003,40.913779999999996,-123.30742099999999,2017
96011,826335799,5876871,319.05,2.269,41.051216,-121.98449199999999,2017
96013,595068406,7211210,229.757,2.784,40.973657,-121.692399,2017
96014,343760896,1431269,132.727,0.5529999999999999,41.326646000000004,-122.77365400000001,2017
96015,626722856,22209459,241.979,8.575,41.487278,-120.912416,2017
96016,109061802,1636297,42.108999999999995,0.632,40.894269,-121.50702,2017
96017,378404169,1701298,146.10299999999998,0.657,41.076875,-122.253652,2017
96019,28334842,24257,10.94,0.009000000000000001,40.676564,-122.380909,2017
96020,103553748,1114918,39.982,0.43,40.39792,-121.29838500000001,2017
96021,617858985,7243027,238.55700000000002,2.7969999999999997,39.923479,-122.270454,2017
96022,626876717,1715190,242.03799999999998,0.662,40.336381,-122.448528,2017
96023,647183797,66472069,249.87900000000002,25.665,41.928894,-121.90680900000001,2017
96024,462465534,32384,178.55900000000003,0.013000000000000001,40.546631,-122.88089099999999,2017
96025,237595618,815278,91.736,0.315,41.209942,-122.30793500000001,2017
96027,1233598447,4432252,476.295,1.7109999999999999,41.399483000000004,-123.068855,2017
96028,433264338,6092766,167.28400000000002,2.352,41.006417,-121.480741,2017
96029,90316096,165127,34.871,0.064,39.940259999999995,-122.4892,2017
96031,918054607,2296408,354.463,0.887,41.186066,-123.18179599999999,2017
96032,1179786300,3567907,455.51800000000003,1.3780000000000001,41.609516,-122.963525,2017
96033,366782596,8851274,141.616,3.417,40.781633,-122.584149,2017
96034,286051922,1086892,110.445,0.42,41.428284000000005,-122.60944099999999,2017
96035,118892916,1762784,45.905,0.6809999999999999,40.045637,-122.184859,2017
96037,10391118,353966,4.012,0.13699999999999998,41.544675,-122.934665,2017
96038,46183903,60343,17.832,0.023,41.6071,-122.54571499999999,2017
96039,1613379693,4702425,622.929,1.8159999999999998,41.687905,-123.48326899999999,2017
96040,319038468,813443,123.181,0.314,40.793535,-121.438607,2017
96041,852321190,58222,329.083,0.022000000000000002,40.525724,-123.193917,2017
96044,365068082,5377779,140.954,2.076,41.93095,-122.510081,2017
96046,464561209,40933,179.368,0.016,40.588772,-123.434201,2017
96047,533254349,780542,205.891,0.301,40.469768,-122.660975,2017
96048,397582316,665320,153.507,0.257,40.829014,-123.02285900000001,2017
96049,41030652,186095,15.842,0.07200000000000001,41.77186,-123.327375,2017
96050,741047687,1994206,286.12,0.77,41.89888,-122.888552,2017
96051,801678685,50761123,309.53,19.599,40.9332,-122.38278799999999,2017
96052,199643625,4658846,77.083,1.7990000000000002,40.738391,-122.82108600000001,2017
96054,330848635,4591983,127.741,1.7730000000000001,41.238956,-121.03925,2017
96055,162695639,2768002,62.817,1.069,40.11574,-122.130571,2017
96056,873687175,12194941,337.333,4.708,41.028176,-121.30831599999999,2017
96057,819170108,643232,316.283,0.248,41.268682,-121.93093999999999,2017
96058,1126468264,7889074,434.93199999999996,3.0460000000000003,41.727047999999996,-121.90736899999999,2017
96059,203378121,210180,78.525,0.081,40.421637,-121.833052,2017
96061,106890711,271581,41.271,0.105,40.338068,-121.47907,2017
96062,188850018,681596,72.915,0.263,40.580119,-122.041403,2017
96063,31030919,117777,11.981,0.045,40.370374,-121.60619399999999,2017
96064,1241069315,9001082,479.18,3.475,41.754853000000004,-122.36553400000001,2017
96065,219507204,1088350,84.75200000000001,0.42,40.87908,-121.86301200000001,2017
96067,351772225,2312543,135.82,0.893,41.314337,-122.380798,2017
96068,103808801,650669,40.080999999999996,0.251,41.118402,-121.20756399999999,2017
96069,229493518,396825,88.60799999999999,0.153,40.685336,-122.01606899999999,2017
96071,207637736,329111,80.169,0.127,40.663854,-121.46106,2017
96073,115302068,881062,44.518,0.34,40.603066,-122.18665700000001,2017
96074,259310700,582968,100.12,0.225,39.884652,-122.58651299999998,2017
96075,178154961,185877,68.786,0.07200000000000001,40.343242,-121.852205,2017
96076,536260965,61129,207.05200000000002,0.024,40.391542,-122.93788300000001,2017
96080,1585319031,8208457,612.095,3.1689999999999996,40.18189,-122.377104,2017
96084,272767520,3066731,105.316,1.1840000000000002,40.844643,-121.969849,2017
96085,193310715,227821,74.638,0.08800000000000001,41.740719,-123.077404,2017
96086,665221072,1491104,256.843,0.5760000000000001,41.924212,-123.26080900000001,2017
96087,202704018,12904369,78.264,4.982,40.619997999999995,-122.64364199999999,2017
96088,407825910,653432,157.46200000000002,0.252,40.510870000000004,-121.876112,2017
96090,2660996,97055,1.0270000000000001,0.037000000000000005,40.021716,-122.127821,2017
96091,1171256224,3141902,452.225,1.213,41.034706,-122.791321,2017
96092,128077199,49044,49.451,0.019,39.96332,-122.017242,2017
96093,151923087,9644,58.658,0.004,40.765478,-122.941428,2017
96094,640763293,11236150,247.4,4.338,41.445101,-122.593581,2017
96096,294944137,357380,113.87899999999999,0.138,40.654092999999996,-121.822848,2017
96097,493966788,1024780,190.722,0.396,41.756147,-122.659466,2017
96101,1513202915,27689195,584.251,10.690999999999999,41.452711,-120.53846000000001,2017
96103,325585046,965104,125.709,0.373,39.805581,-120.66596000000001,2017
96104,498552902,49236270,192.49200000000002,19.01,41.506275,-120.143106,2017
96105,655914986,294707,253.25,0.114,39.728281,-120.20861399999998,2017
96106,60629609,0,23.409000000000002,0.0,39.736661,-120.543729,2017
96107,230264848,29321,88.906,0.011000000000000001,38.425282,-119.475743,2017
96108,512681337,3856547,197.947,1.489,41.770115999999994,-120.431104,2017
96109,512463524,5151361,197.863,1.989,40.019715000000005,-120.09918300000001,2017
96110,387610594,37983236,149.657,14.665,41.299883,-120.078511,2017
96111,86868461,115645,33.54,0.045,39.483478999999996,-120.03766100000001,2017
96112,328271213,19830879,126.74600000000001,7.657,41.858844,-120.104998,2017
96113,17652323,73460,6.816,0.027999999999999997,40.142933,-120.159007,2017
96114,176017786,5457317,67.961,2.1069999999999998,40.296745,-120.49983799999998,2017
96115,257927052,103007948,99.586,39.772,41.70183,-120.13433700000002,2017
96116,650134078,7379895,251.018,2.8489999999999998,41.258361,-120.37234299999999,2017
96117,846100681,4042361,326.681,1.561,40.533462,-120.23535600000001,2017
96118,525224313,811848,202.79,0.313,39.639596999999995,-120.24714399999999,2017
96119,419944689,5275242,162.142,2.037,41.022721000000004,-120.523987,2017
96120,545610021,1453347,210.66099999999997,0.561,38.743384000000006,-119.86762399999999,2017
96121,86706926,3505692,33.478,1.354,40.164393,-120.38004199999999,2017
96122,158773203,29801,61.303000000000004,0.012,39.825228,-120.477053,2017
96123,529518196,6582761,204.44799999999998,2.542,40.932575,-120.31167099999999,2017
96124,149405797,66886,57.68600000000001,0.026000000000000002,39.641871,-120.44526499999999,2017
96125,256197723,1565301,98.91799999999999,0.604,39.602711,-120.63615,2017
96126,229753317,2585013,88.708,0.998,39.529719,-120.454168,2017
96128,81364959,118541,31.415,0.046,40.358768,-120.40815400000001,2017
